-300.0,-280.0,1.0,1.0,1.0,
-270.0,-280.0,1.0,1.0,1.0,
-270.0,-310.0,0.0,0.0,0.0,
-240.0,-310.0,0.0,0.0,0.0,
-240.0,-280.0,0.0,0.0,0.0,
-270.0,-310.0,0.0,0.0,0.0,
-270.0,-280.0,0.0,0.0,0.0,
-240.0,-280.0,0.0,0.0,0.0,
-240.0,-310.0,0.0,0.0,0.0,
-210.0,-310.0,0.0,0.0,0.0,
-210.0,-280.0,0.0,0.0,0.0,
-240.0,-310.0,0.0,0.0,0.0,
-240.0,-280.0,0.0,0.0,0.0,
-210.0,-280.0,0.0,0.0,0.0,
-210.0,-310.0,0.0,0.0,0.0,
-180.0,-310.0,0.0,0.0,0.0,
-180.0,-280.0,0.0,0.0,0.0,
-210.0,-310.0,0.0,0.0,0.0,
-210.0,-280.0,0.0,0.0,0.0,
-180.0,-280.0,0.0,0.0,0.0,
-180.0,-310.0,0.0,0.0,0.0,
-150.0,-310.0,0.0,0.0,0.0,
-150.0,-280.0,0.0,0.0,0.0,
-180.0,-310.0,0.0,0.0,0.0,
-180.0,-280.0,0.0,0.0,0.0,
-150.0,-280.0,0.0,0.0,0.0,
-150.0,-310.0,0.0,0.0,0.0,
-120.0,-310.0,0.0,0.0,0.0,
-120.0,-280.0,0.0,0.0,0.0,
-150.0,-310.0,0.0,0.0,0.0,
-150.0,-280.0,0.0,0.0,0.0,
-120.0,-280.0,0.0,0.0,0.0,
-120.0,-310.0,1.0,1.0,1.0,
-90.0,-310.0,1.0,1.0,1.0,
-90.0,-280.0,1.0,1.0,1.0,
-120.0,-310.0,1.0,1.0,1.0,
-120.0,-280.0,1.0,1.0,1.0,
-90.0,-280.0,1.0,1.0,1.0,
-90.0,-310.0,0.0,0.0,0.0,
-60.0,-310.0,0.0,0.0,0.0,
-60.0,-280.0,0.0,0.0,0.0,
-90.0,-310.0,0.0,0.0,0.0,
-90.0,-280.0,0.0,0.0,0.0,
-60.0,-280.0,0.0,0.0,0.0,
-60.0,-310.0,1.0,1.0,1.0,
-30.0,-310.0,1.0,1.0,1.0,
-30.0,-280.0,1.0,1.0,1.0,
-60.0,-310.0,1.0,1.0,1.0,
-60.0,-280.0,1.0,1.0,1.0,
-30.0,-280.0,1.0,1.0,1.0,
-30.0,-310.0,0.0,0.0,0.0,
0.0,-310.0,0.0,0.0,0.0,
0.0,-280.0,0.0,0.0,0.0,
-30.0,-310.0,0.0,0.0,0.0,
-30.0,-280.0,0.0,0.0,0.0,
0.0,-280.0,0.0,0.0,0.0,
0.0,-310.0,0.0,0.0,0.0,
30.0,-310.0,0.0,0.0,0.0,
30.0,-280.0,0.0,0.0,0.0,
0.0,-310.0,0.0,0.0,0.0,
0.0,-280.0,0.0,0.0,0.0,
30.0,-280.0,0.0,0.0,0.0,
30.0,-310.0,0.0,0.0,0.0,
60.0,-310.0,0.0,0.0,0.0,
60.0,-280.0,0.0,0.0,0.0,
30.0,-310.0,0.0,0.0,0.0,
30.0,-280.0,0.0,0.0,0.0,
60.0,-280.0,0.0,0.0,0.0,
60.0,-310.0,1.0,1.0,1.0,
90.0,-310.0,1.0,1.0,1.0,
90.0,-280.0,1.0,1.0,1.0,
60.0,-310.0,1.0,1.0,1.0,
60.0,-280.0,1.0,1.0,1.0,
90.0,-280.0,1.0,1.0,1.0,
90.0,-310.0,0.0,0.0,0.0,
120.0,-310.0,0.0,0.0,0.0,
120.0,-280.0,0.0,0.0,0.0,
90.0,-310.0,0.0,0.0,0.0,
90.0,-280.0,0.0,0.0,0.0,
120.0,-280.0,0.0,0.0,0.0,
120.0,-310.0,0.0,0.0,0.0,
150.0,-310.0,0.0,0.0,0.0,
150.0,-280.0,0.0,0.0,0.0,
120.0,-310.0,0.0,0.0,0.0,
120.0,-280.0,0.0,0.0,0.0,
150.0,-280.0,0.0,0.0,0.0,
150.0,-310.0,0.0,0.0,0.0,
180.0,-310.0,0.0,0.0,0.0,
180.0,-280.0,0.0,0.0,0.0,
150.0,-310.0,0.0,0.0,0.0,
150.0,-280.0,0.0,0.0,0.0,
180.0,-280.0,0.0,0.0,0.0,
180.0,-310.0,1.0,1.0,1.0,
210.0,-310.0,1.0,1.0,1.0,
210.0,-280.0,1.0,1.0,1.0,
180.0,-310.0,1.0,1.0,1.0,
180.0,-280.0,1.0,1.0,1.0,
210.0,-280.0,1.0,1.0,1.0,
210.0,-310.0,0.0,0.0,0.0,
240.0,-310.0,0.0,0.0,0.0,
240.0,-280.0,0.0,0.0,0.0,
210.0,-310.0,0.0,0.0,0.0,
210.0,-280.0,0.0,0.0,0.0,
240.0,-280.0,0.0,0.0,0.0,
240.0,-310.0,1.0,1.0,1.0,
270.0,-310.0,1.0,1.0,1.0,
270.0,-280.0,1.0,1.0,1.0,
240.0,-310.0,1.0,1.0,1.0,
240.0,-280.0,1.0,1.0,1.0,
270.0,-280.0,1.0,1.0,1.0,
270.0,-310.0,0.0,0.0,0.0,
300.0,-310.0,0.0,0.0,0.0,
300.0,-280.0,0.0,0.0,0.0,
270.0,-310.0,0.0,0.0,0.0,
270.0,-280.0,0.0,0.0,0.0,
300.0,-280.0,0.0,0.0,0.0,
300.0,-310.0,1.0,1.0,1.0,
330.0,-310.0,1.0,1.0,1.0,
330.0,-280.0,1.0,1.0,1.0,
300.0,-310.0,1.0,1.0,1.0,
300.0,-280.0,1.0,1.0,1.0,
330.0,-280.0,1.0,1.0,1.0,
-300.0,-280.0,1.0,1.0,1.0,
-270.0,-280.0,1.0,1.0,1.0,
-270.0,-250.0,1.0,1.0,1.0,
-300.0,-280.0,1.0,1.0,1.0,
-300.0,-250.0,1.0,1.0,1.0,
-270.0,-250.0,1.0,1.0,1.0,
-270.0,-280.0,1.0,1.0,1.0,
-240.0,-280.0,1.0,1.0,1.0,
-240.0,-250.0,1.0,1.0,1.0,
-270.0,-280.0,1.0,1.0,1.0,
-270.0,-250.0,1.0,1.0,1.0,
-240.0,-250.0,1.0,1.0,1.0,
-240.0,-280.0,1.0,1.0,1.0,
-210.0,-280.0,1.0,1.0,1.0,
-210.0,-250.0,1.0,1.0,1.0,
-240.0,-280.0,1.0,1.0,1.0,
-240.0,-250.0,1.0,1.0,1.0,
-210.0,-250.0,1.0,1.0,1.0,
-210.0,-280.0,1.0,1.0,1.0,
-180.0,-280.0,1.0,1.0,1.0,
-180.0,-250.0,1.0,1.0,1.0,
-210.0,-280.0,1.0,1.0,1.0,
-210.0,-250.0,1.0,1.0,1.0,
-180.0,-250.0,1.0,1.0,1.0,
-180.0,-280.0,1.0,1.0,1.0,
-150.0,-280.0,1.0,1.0,1.0,
-150.0,-250.0,1.0,1.0,1.0,
-180.0,-280.0,1.0,1.0,1.0,
-180.0,-250.0,1.0,1.0,1.0,
-150.0,-250.0,1.0,1.0,1.0,
-150.0,-280.0,1.0,1.0,1.0,
-120.0,-280.0,1.0,1.0,1.0,
-120.0,-250.0,1.0,1.0,1.0,
-150.0,-280.0,1.0,1.0,1.0,
-150.0,-250.0,1.0,1.0,1.0,
-120.0,-250.0,1.0,1.0,1.0,
-120.0,-280.0,1.0,1.0,1.0,
-90.0,-280.0,1.0,1.0,1.0,
-90.0,-250.0,1.0,1.0,1.0,
-120.0,-280.0,1.0,1.0,1.0,
-120.0,-250.0,1.0,1.0,1.0,
-90.0,-250.0,1.0,1.0,1.0,
-90.0,-280.0,0.0,0.0,0.0,
-60.0,-280.0,0.0,0.0,0.0,
-60.0,-250.0,0.0,0.0,0.0,
-90.0,-280.0,0.0,0.0,0.0,
-90.0,-250.0,0.0,0.0,0.0,
-60.0,-250.0,0.0,0.0,0.0,
-60.0,-280.0,1.0,1.0,1.0,
-30.0,-280.0,1.0,1.0,1.0,
-30.0,-250.0,1.0,1.0,1.0,
-60.0,-280.0,1.0,1.0,1.0,
-60.0,-250.0,1.0,1.0,1.0,
-30.0,-250.0,1.0,1.0,1.0,
-30.0,-280.0,1.0,1.0,1.0,
0.0,-280.0,1.0,1.0,1.0,
0.0,-250.0,1.0,1.0,1.0,
-30.0,-280.0,1.0,1.0,1.0,
-30.0,-250.0,1.0,1.0,1.0,
0.0,-250.0,1.0,1.0,1.0,
0.0,-280.0,1.0,1.0,1.0,
30.0,-280.0,1.0,1.0,1.0,
30.0,-250.0,1.0,1.0,1.0,
0.0,-280.0,1.0,1.0,1.0,
0.0,-250.0,1.0,1.0,1.0,
30.0,-250.0,1.0,1.0,1.0,
30.0,-280.0,0.0,0.0,0.0,
60.0,-280.0,0.0,0.0,0.0,
60.0,-250.0,0.0,0.0,0.0,
30.0,-280.0,0.0,0.0,0.0,
30.0,-250.0,0.0,0.0,0.0,
60.0,-250.0,0.0,0.0,0.0,
60.0,-280.0,1.0,1.0,1.0,
90.0,-280.0,1.0,1.0,1.0,
90.0,-250.0,1.0,1.0,1.0,
60.0,-280.0,1.0,1.0,1.0,
60.0,-250.0,1.0,1.0,1.0,
90.0,-250.0,1.0,1.0,1.0,
90.0,-280.0,0.0,0.0,0.0,
120.0,-280.0,0.0,0.0,0.0,
120.0,-250.0,0.0,0.0,0.0,
90.0,-280.0,0.0,0.0,0.0,
90.0,-250.0,0.0,0.0,0.0,
120.0,-250.0,0.0,0.0,0.0,
120.0,-280.0,1.0,1.0,1.0,
150.0,-280.0,1.0,1.0,1.0,
150.0,-250.0,1.0,1.0,1.0,
120.0,-280.0,1.0,1.0,1.0,
120.0,-250.0,1.0,1.0,1.0,
150.0,-250.0,1.0,1.0,1.0,
150.0,-280.0,0.0,0.0,0.0,
180.0,-280.0,0.0,0.0,0.0,
180.0,-250.0,0.0,0.0,0.0,
150.0,-280.0,0.0,0.0,0.0,
150.0,-250.0,0.0,0.0,0.0,
180.0,-250.0,0.0,0.0,0.0,
180.0,-280.0,1.0,1.0,1.0,
210.0,-280.0,1.0,1.0,1.0,
210.0,-250.0,1.0,1.0,1.0,
180.0,-280.0,1.0,1.0,1.0,
180.0,-250.0,1.0,1.0,1.0,
210.0,-250.0,1.0,1.0,1.0,
210.0,-280.0,0.0,0.0,0.0,
240.0,-280.0,0.0,0.0,0.0,
240.0,-250.0,0.0,0.0,0.0,
210.0,-280.0,0.0,0.0,0.0,
210.0,-250.0,0.0,0.0,0.0,
240.0,-250.0,0.0,0.0,0.0,
240.0,-280.0,1.0,1.0,1.0,
270.0,-280.0,1.0,1.0,1.0,
270.0,-250.0,1.0,1.0,1.0,
240.0,-280.0,1.0,1.0,1.0,
240.0,-250.0,1.0,1.0,1.0,
270.0,-250.0,1.0,1.0,1.0,
270.0,-280.0,0.0,0.0,0.0,
300.0,-280.0,0.0,0.0,0.0,
300.0,-250.0,0.0,0.0,0.0,
270.0,-280.0,0.0,0.0,0.0,
270.0,-250.0,0.0,0.0,0.0,
300.0,-250.0,0.0,0.0,0.0,
300.0,-280.0,1.0,1.0,1.0,
330.0,-280.0,1.0,1.0,1.0,
330.0,-250.0,1.0,1.0,1.0,
300.0,-280.0,1.0,1.0,1.0,
300.0,-250.0,1.0,1.0,1.0,
330.0,-250.0,1.0,1.0,1.0,
-300.0,-250.0,1.0,1.0,1.0,
-270.0,-250.0,1.0,1.0,1.0,
-270.0,-220.0,1.0,1.0,1.0,
-300.0,-250.0,1.0,1.0,1.0,
-300.0,-220.0,1.0,1.0,1.0,
-270.0,-220.0,1.0,1.0,1.0,
-270.0,-250.0,0.0,0.0,0.0,
-240.0,-250.0,0.0,0.0,0.0,
-240.0,-220.0,0.0,0.0,0.0,
-270.0,-250.0,0.0,0.0,0.0,
-270.0,-220.0,0.0,0.0,0.0,
-240.0,-220.0,0.0,0.0,0.0,
-240.0,-250.0,0.0,0.0,0.0,
-210.0,-250.0,0.0,0.0,0.0,
-210.0,-220.0,0.0,0.0,0.0,
-240.0,-250.0,0.0,0.0,0.0,
-240.0,-220.0,0.0,0.0,0.0,
-210.0,-220.0,0.0,0.0,0.0,
-210.0,-250.0,0.0,0.0,0.0,
-180.0,-250.0,0.0,0.0,0.0,
-180.0,-220.0,0.0,0.0,0.0,
-210.0,-250.0,0.0,0.0,0.0,
-210.0,-220.0,0.0,0.0,0.0,
-180.0,-220.0,0.0,0.0,0.0,
-180.0,-250.0,0.0,0.0,0.0,
-150.0,-250.0,0.0,0.0,0.0,
-150.0,-220.0,0.0,0.0,0.0,
-180.0,-250.0,0.0,0.0,0.0,
-180.0,-220.0,0.0,0.0,0.0,
-150.0,-220.0,0.0,0.0,0.0,
-150.0,-250.0,0.0,0.0,0.0,
-120.0,-250.0,0.0,0.0,0.0,
-120.0,-220.0,0.0,0.0,0.0,
-150.0,-250.0,0.0,0.0,0.0,
-150.0,-220.0,0.0,0.0,0.0,
-120.0,-220.0,0.0,0.0,0.0,
-120.0,-250.0,0.0,0.0,0.0,
-90.0,-250.0,0.0,0.0,0.0,
-90.0,-220.0,0.0,0.0,0.0,
-120.0,-250.0,0.0,0.0,0.0,
-120.0,-220.0,0.0,0.0,0.0,
-90.0,-220.0,0.0,0.0,0.0,
-90.0,-250.0,0.0,0.0,0.0,
-60.0,-250.0,0.0,0.0,0.0,
-60.0,-220.0,0.0,0.0,0.0,
-90.0,-250.0,0.0,0.0,0.0,
-90.0,-220.0,0.0,0.0,0.0,
-60.0,-220.0,0.0,0.0,0.0,
-60.0,-250.0,0.0,0.0,0.0,
-30.0,-250.0,0.0,0.0,0.0,
-30.0,-220.0,0.0,0.0,0.0,
-60.0,-250.0,0.0,0.0,0.0,
-60.0,-220.0,0.0,0.0,0.0,
-30.0,-220.0,0.0,0.0,0.0,
-30.0,-250.0,0.0,0.0,0.0,
0.0,-250.0,0.0,0.0,0.0,
0.0,-220.0,0.0,0.0,0.0,
-30.0,-250.0,0.0,0.0,0.0,
-30.0,-220.0,0.0,0.0,0.0,
0.0,-220.0,0.0,0.0,0.0,
0.0,-250.0,1.0,1.0,1.0,
30.0,-250.0,1.0,1.0,1.0,
30.0,-220.0,1.0,1.0,1.0,
0.0,-250.0,1.0,1.0,1.0,
0.0,-220.0,1.0,1.0,1.0,
30.0,-220.0,1.0,1.0,1.0,
30.0,-250.0,0.0,0.0,0.0,
60.0,-250.0,0.0,0.0,0.0,
60.0,-220.0,0.0,0.0,0.0,
30.0,-250.0,0.0,0.0,0.0,
30.0,-220.0,0.0,0.0,0.0,
60.0,-220.0,0.0,0.0,0.0,
60.0,-250.0,1.0,1.0,1.0,
90.0,-250.0,1.0,1.0,1.0,
90.0,-220.0,1.0,1.0,1.0,
60.0,-250.0,1.0,1.0,1.0,
60.0,-220.0,1.0,1.0,1.0,
90.0,-220.0,1.0,1.0,1.0,
90.0,-250.0,0.0,0.0,0.0,
120.0,-250.0,0.0,0.0,0.0,
120.0,-220.0,0.0,0.0,0.0,
90.0,-250.0,0.0,0.0,0.0,
90.0,-220.0,0.0,0.0,0.0,
120.0,-220.0,0.0,0.0,0.0,
120.0,-250.0,1.0,1.0,1.0,
150.0,-250.0,1.0,1.0,1.0,
150.0,-220.0,1.0,1.0,1.0,
120.0,-250.0,1.0,1.0,1.0,
120.0,-220.0,1.0,1.0,1.0,
150.0,-220.0,1.0,1.0,1.0,
150.0,-250.0,0.0,0.0,0.0,
180.0,-250.0,0.0,0.0,0.0,
180.0,-220.0,0.0,0.0,0.0,
150.0,-250.0,0.0,0.0,0.0,
150.0,-220.0,0.0,0.0,0.0,
180.0,-220.0,0.0,0.0,0.0,
180.0,-250.0,1.0,1.0,1.0,
210.0,-250.0,1.0,1.0,1.0,
210.0,-220.0,1.0,1.0,1.0,
180.0,-250.0,1.0,1.0,1.0,
180.0,-220.0,1.0,1.0,1.0,
210.0,-220.0,1.0,1.0,1.0,
210.0,-250.0,0.0,0.0,0.0,
